Customer ID,last_purchase,frequency,monetary,recency,R,F,M,RFM_score,RFM_total,Segment
15795,2011-07-13 10:43:00,8,1979.8700000000001,150,2,4,3,243,9,Cannot Lose
15796,2011-12-08 19:55:00,17,5175.83,1,4,4,4,444,12,Champion
15797,2011-08-18 17:04:00,6,2821.08,113,2,3,4,234,9,Cannot Lose
15798,2010-08-04 09:13:00,3,1535.37,493,1,2,3,123,6,Lost
15799,2011-09-25 12:46:00,4,1424.29,76,3,3,3,333,9,Loyal
15800,2011-08-24 14:23:00,7,1242.58,107,2,4,3,243,9,Cannot Lose
15801,2011-10-24 13:52:00,3,1063.95,46,3,2,3,323,8,Potential Loyal
15802,2011-07-20 11:38:00,1,451.42,143,2,1,2,212,5,Hibernating
15803,2011-10-19 14:56:00,4,1929.66,51,3,3,3,333,9,Loyal
15804,2011-12-09 12:31:00,13,4206.39,1,4,4,4,444,12,Champion
15805,2011-11-16 16:32:00,30,10189.23,23,4,4,4,444,12,Champion
15806,2011-10-24 14:35:00,3,784.58,46,3,2,2,322,7,Potential Loyal
15807,2011-10-20 14:10:00,5,1817.52,50,3,3,3,333,9,Loyal
15808,2011-02-06 14:33:00,21,18409.93,306,2,4,4,244,10,Cannot Lose
15809,2011-11-03 16:40:00,7,1274.44,36,3,4,3,343,10,Loyal
15810,2011-09-22 09:38:00,8,2999.04,79,3,4,4,344,11,Loyal
15811,2011-11-17 15:31:00,7,3890.52,22,4,4,4,444,12,Champion
15812,2011-08-24 14:19:00,12,5201.47,107,2,4,4,244,10,Cannot Lose
15813,2011-05-16 08:13:00,2,1303.9099999999999,208,2,2,3,223,7,Hibernating
15814,2011-11-23 08:17:00,6,2634.44,17,4,3,4,434,11,Champion
15815,2011-10-07 12:42:00,5,2100.6,64,3,3,3,333,9,Loyal
15816,2010-06-15 13:36:00,2,144.14999999999998,542,1,2,1,121,4,Lost
15817,2010-10-15 11:07:00,3,2766.4,421,1,2,4,124,7,Lost
15818,2010-04-30 12:58:00,1,340.5,588,1,1,2,112,4,Lost
15819,2011-10-21 14:50:00,10,3934.79,49,3,4,4,344,11,Loyal
15820,2011-01-24 12:00:00,1,206.98,320,2,1,1,211,4,Hibernating
15821,2011-10-26 15:48:00,2,570.96,44,3,2,2,322,7,Potential Loyal
15822,2011-12-06 14:50:00,6,1840.06,3,4,3,3,433,10,Champion
15823,2010-12-02 15:08:00,3,3897.17,372,2,2,4,224,8,Hibernating
15824,2010-09-12 13:20:00,2,890.94,453,1,2,3,123,6,Lost
15825,2011-06-20 13:27:00,1,532.94,172,2,1,2,212,5,Hibernating
15826,2011-10-14 16:05:00,4,2598.28,56,3,3,4,334,10,Loyal
15827,2011-09-27 15:35:00,28,3794.07,73,3,4,4,344,11,Loyal
15828,2010-11-29 16:41:00,1,1108.82,375,2,1,3,213,6,Hibernating
15829,2011-09-01 16:45:00,2,636.14,99,2,2,2,222,6,Hibernating
15830,2011-11-02 10:40:00,1,576.0,38,3,1,2,312,6,Lost
15831,2011-10-12 13:14:00,3,801.76,58,3,2,2,322,7,Potential Loyal
15832,2011-03-30 15:29:00,1,836.79,254,2,1,2,212,5,Hibernating
15833,2009-12-02 11:59:00,1,80.4,738,1,1,1,111,3,Lost
15834,2011-09-30 14:41:00,7,3772.9900000000002,70,3,4,4,344,11,Loyal
15835,2011-10-26 15:47:00,4,954.09,44,3,3,3,333,9,Loyal
15836,2011-10-20 17:13:00,1,137.37,50,3,1,1,311,5,Lost
15837,2011-10-06 09:01:00,2,777.01,65,3,2,2,322,7,Potential Loyal
15838,2011-11-28 14:00:00,34,74163.0,11,4,4,4,444,12,Champion
15839,2011-11-06 13:54:00,3,1048.49,33,3,2,3,323,8,Potential Loyal
15840,2011-10-12 09:08:00,2,355.56,59,3,2,2,322,7,Potential Loyal
15841,2011-09-28 12:15:00,9,2742.41,73,3,4,4,344,11,Loyal
15842,2010-11-11 14:08:00,2,548.8,393,1,2,2,122,5,Lost
15843,2011-02-09 10:19:00,1,118.95000000000002,304,2,1,1,211,4,Hibernating
15844,2011-10-24 15:19:00,1,130.73999999999998,46,3,1,1,311,5,Lost
15845,2011-11-22 09:42:00,11,4426.28,18,4,4,4,444,12,Champion
15846,2010-11-19 14:40:00,1,107.01,385,1,1,1,111,3,Lost
15847,2011-11-01 14:41:00,5,822.57,38,3,3,2,332,8,Loyal
15848,2010-03-28 10:54:00,1,139.94,622,1,1,1,111,3,Lost
15850,2011-11-20 14:14:00,6,1058.72,19,4,3,3,433,10,Champion
15851,2010-07-01 12:34:00,1,109.73,527,1,1,1,111,3,Lost
15852,2011-06-06 11:22:00,3,257.26,187,2,2,1,221,5,Hibernating
15853,2011-10-19 10:38:00,1,110.8,52,3,1,1,311,5,Lost
15854,2011-12-05 13:39:00,21,5583.81,4,4,4,4,444,12,Champion
15855,2011-07-26 10:20:00,6,1052.72,137,2,3,3,233,8,Cannot Lose
15856,2011-12-05 17:09:00,52,34220.340000000004,4,4,4,4,444,12,Champion
15857,2011-11-21 12:18:00,2,570.48,19,4,2,2,422,8,Potential Loyal
15858,2011-11-24 12:48:00,13,3960.37,16,4,4,4,444,12,Champion
15859,2010-10-03 12:52:00,1,438.46,432,1,1,2,112,4,Lost
15860,2011-10-30 11:25:00,17,2505.21,41,3,4,4,344,11,Loyal
15861,2011-11-27 15:59:00,12,4401.79,12,4,4,4,444,12,Champion
15862,2011-12-01 13:28:00,13,2928.29,8,4,4,4,444,12,Champion
15863,2011-11-14 12:49:00,5,358.7,26,4,3,2,432,9,Champion
15864,2011-11-17 13:32:00,7,2180.76,22,4,4,3,443,11,Champion
15865,2011-10-30 12:43:00,5,2248.92,41,3,3,4,334,10,Loyal
15866,2011-08-30 14:09:00,1,230.53,101,2,1,1,211,4,Hibernating
15867,2011-12-04 13:32:00,31,9063.95,5,4,4,4,444,12,Champion
15868,2010-05-05 14:11:00,1,94.53,583,1,1,1,111,3,Lost
15869,2011-03-07 17:23:00,3,323.65999999999997,277,2,2,1,221,5,Hibernating
15870,2011-11-07 10:58:00,4,862.61,33,3,3,3,333,9,Loyal
15871,2010-09-28 14:16:00,1,33.099999999999994,437,1,1,1,111,3,Lost
15872,2011-11-25 11:55:00,4,795.68,15,4,3,2,432,9,Champion
15873,2010-07-28 12:41:00,4,313.91999999999996,500,1,3,1,131,5,At Risk
15874,2011-10-07 12:31:00,21,11284.76,64,3,4,4,344,11,Loyal
15875,2010-03-03 16:51:00,1,111.72,646,1,1,1,111,3,Lost
15876,2010-10-26 18:58:00,2,1449.1399999999999,409,1,2,3,123,6,Lost
15877,2011-12-08 11:53:00,2,493.28,2,4,2,2,422,8,Potential Loyal
15878,2010-05-27 12:17:00,2,330.77,562,1,2,1,121,4,Lost
15879,2010-10-31 16:21:00,4,1157.3,404,1,3,3,133,7,Cannot Lose
15880,2010-12-05 13:00:00,1,686.5600000000001,369,2,1,2,212,5,Hibernating
15881,2011-01-31 16:59:00,5,501.39000000000004,312,2,3,2,232,7,At Risk
15882,2011-05-25 11:35:00,8,1495.98,199,2,4,3,243,9,Cannot Lose
15883,2011-12-07 17:05:00,2,396.48,2,4,2,2,422,8,Potential Loyal
15884,2010-10-03 15:55:00,2,249.70000000000002,432,1,2,1,121,4,Lost
15885,2011-09-08 10:43:00,15,1951.82,93,3,4,3,343,10,Loyal
15886,2011-10-10 14:25:00,4,1052.8700000000001,60,3,3,3,333,9,Loyal
15887,2010-10-29 08:36:00,3,1027.15,407,1,2,3,123,6,Lost
15888,2011-09-20 12:30:00,3,429.16,81,3,2,2,322,7,Potential Loyal
15889,2011-07-06 11:10:00,8,1806.28,157,2,4,3,243,9,Cannot Lose
15890,2010-11-10 12:46:00,5,535.65,395,1,3,2,132,6,At Risk
15891,2011-04-27 12:35:00,1,524.52,227,2,1,2,212,5,Hibernating
15892,2010-02-08 16:23:00,1,128.2,669,1,1,1,111,3,Lost
15893,2010-08-15 11:12:00,1,305.28000000000003,482,1,1,1,111,3,Lost
15894,2011-03-31 13:50:00,2,420.29,253,2,2,2,222,6,Hibernating
15895,2011-07-13 10:27:00,1,179.17,150,2,1,1,211,4,Hibernating
15897,2011-05-29 13:50:00,2,222.05,194,2,2,1,221,5,Hibernating
15898,2011-12-08 15:23:00,25,5596.31,1,4,4,4,444,12,Champion
15899,2010-12-06 10:36:00,1,112.5,369,2,1,1,211,4,Hibernating
15900,2011-11-16 12:19:00,4,900.4,24,4,3,3,433,10,Champion
15901,2011-11-23 12:43:00,7,703.22,17,4,4,2,442,10,Champion
15902,2010-11-24 16:57:00,1,145.01,380,2,1,1,211,4,Hibernating
15903,2011-11-30 08:08:00,12,8939.84,10,4,4,4,444,12,Champion
15904,2011-12-01 14:50:00,1,164.68,8,4,1,1,411,6,New Customer
15905,2010-06-14 16:00:00,1,114.69,543,1,1,1,111,3,Lost
15906,2011-11-20 12:24:00,10,2555.64,20,4,4,4,444,12,Champion
15907,2011-12-06 12:21:00,3,967.45,4,4,2,3,423,9,Potential Loyal
15908,2010-08-06 11:56:00,2,764.57,491,1,2,2,122,5,Lost
15909,2011-06-19 10:38:00,1,191.94,174,2,1,1,211,4,Hibernating
15910,2011-12-09 10:51:00,15,2681.8,1,4,4,4,444,12,Champion
15911,2010-03-26 12:06:00,8,1702.34,624,1,4,3,143,8,Cannot Lose
15912,2011-06-14 14:29:00,9,1074.7,178,2,4,3,243,9,Cannot Lose
15913,2010-06-23 16:31:00,1,6.300000000000001,534,1,1,1,111,3,Lost
15914,2010-11-26 16:10:00,2,205.99,378,2,2,1,221,5,Hibernating
15915,2010-11-03 11:13:00,1,429.21,402,1,1,2,112,4,Lost
15916,2011-11-23 13:46:00,13,3427.17,16,4,4,4,444,12,Champion
15917,2011-04-06 10:40:00,5,560.63,248,2,3,2,232,7,At Risk
15918,2011-06-02 11:42:00,3,582.88,191,2,2,2,222,6,Hibernating
15919,2011-11-20 11:28:00,2,910.61,20,4,2,3,423,9,Potential Loyal
15920,2011-07-08 15:31:00,9,571.64,154,2,4,2,242,8,At Risk
15921,2011-06-20 11:03:00,4,802.11,173,2,3,2,232,7,At Risk
15922,2010-12-01 13:51:00,1,739.0,373,2,1,2,212,5,Hibernating
15923,2010-12-02 12:16:00,1,254.16,373,2,1,1,211,4,Hibernating
15924,2009-12-08 15:00:00,1,102.82,731,1,1,1,111,3,Lost
15925,2011-05-29 15:35:00,1,207.15,194,2,1,1,211,4,Hibernating
15926,2010-06-15 15:23:00,1,134.44,542,1,1,1,111,3,Lost
15927,2010-03-02 13:25:00,1,123.39,647,1,1,1,111,3,Lost
15928,2010-02-21 15:16:00,1,293.53,656,1,1,1,111,3,Lost
15929,2010-03-05 14:56:00,1,594.0,644,1,1,2,112,4,Lost
15930,2011-10-03 14:52:00,1,426.63,67,3,1,2,312,6,Lost
15931,2010-10-07 16:46:00,1,239.9,428,1,1,1,111,3,Lost
15932,2011-12-05 17:13:00,8,2495.87,4,4,4,4,444,12,Champion
15933,2011-11-18 13:14:00,3,1107.46,21,4,2,3,423,9,Potential Loyal
15934,2010-10-18 10:13:00,2,2190.66,418,1,2,3,123,6,Lost
15935,2011-04-14 13:27:00,2,416.86,239,2,2,2,222,6,Hibernating
15936,2010-11-25 16:39:00,2,282.79,379,2,2,1,221,5,Hibernating
15937,2011-10-06 15:48:00,1,145.35,64,3,1,1,311,5,Lost
15938,2011-08-19 12:56:00,9,734.81,112,2,4,2,242,8,At Risk
15939,2011-09-11 11:30:00,16,9060.39,90,3,4,4,344,11,Loyal
15940,2011-02-01 16:18:00,1,35.8,311,2,1,1,211,4,Hibernating
15941,2010-03-12 14:45:00,1,405.0,637,1,1,2,112,4,Lost
15942,2011-07-29 09:01:00,1,337.44,134,2,1,2,212,5,Hibernating
15943,2010-02-28 12:49:00,2,271.28999999999996,650,1,2,1,121,4,Lost
15944,2011-03-08 10:33:00,4,2164.24,277,2,3,3,233,8,Cannot Lose
15945,2010-12-09 13:14:00,4,827.27,365,2,3,2,232,7,At Risk
15946,2010-07-25 12:18:00,3,2304.18,503,1,2,4,124,7,Lost
15947,2011-09-18 10:46:00,1,1708.24,83,3,1,3,313,7,Lost
15948,2011-12-01 15:32:00,3,1509.0900000000001,8,4,2,3,423,9,Potential Loyal
15949,2011-11-23 09:09:00,2,364.72,17,4,2,2,422,8,Potential Loyal
15950,2011-11-08 11:09:00,10,7180.71,32,3,4,4,344,11,Loyal
15951,2011-12-01 08:34:00,3,1013.17,9,4,2,3,423,9,Potential Loyal
15952,2011-11-06 11:18:00,4,806.57,34,3,3,2,332,8,Loyal
15953,2011-11-24 15:32:00,18,3669.5499999999997,15,4,4,4,444,12,Champion
15954,2010-04-29 13:35:00,1,190.75,589,1,1,1,111,3,Lost
15955,2011-11-15 14:15:00,22,8658.36,24,4,4,4,444,12,Champion
15956,2010-06-06 13:06:00,2,617.6,551,1,2,2,122,5,Lost
15957,2011-11-08 12:14:00,3,930.1,32,3,2,3,323,8,Potential Loyal
15958,2011-09-26 13:41:00,4,492.99,74,3,3,2,332,8,Loyal
15959,2010-01-26 16:38:00,3,579.49,682,1,2,2,122,5,Lost
15960,2010-11-30 15:57:00,4,410.95,374,2,3,2,232,7,At Risk
15961,2010-11-25 15:59:00,1,451.28999999999996,379,2,1,2,212,5,Hibernating
15962,2010-09-16 13:48:00,1,295.83,449,1,1,1,111,3,Lost
15963,2011-11-20 11:33:00,2,470.76,20,4,2,2,422,8,Potential Loyal
15964,2010-02-14 15:30:00,1,272.96000000000004,663,1,1,1,111,3,Lost
15965,2011-11-22 16:44:00,13,3013.09,17,4,4,4,444,12,Champion
15966,2010-09-15 10:44:00,1,426.53000000000003,451,1,1,2,112,4,Lost
15967,2011-11-16 15:41:00,12,3041.6,23,4,4,4,444,12,Champion
15968,2010-11-16 13:04:00,1,418.05,388,1,1,2,112,4,Lost
15969,2011-12-07 11:06:00,5,1127.05,3,4,3,3,433,10,Champion
15970,2011-02-09 12:08:00,2,1017.32,304,2,2,3,223,7,Hibernating
15971,2011-11-22 12:50:00,18,5902.83,17,4,4,4,444,12,Champion
15972,2010-09-09 13:20:00,5,1810.27,456,1,3,3,133,7,Cannot Lose
15973,2010-12-08 11:42:00,3,988.44,367,2,2,3,223,7,Hibernating
15974,2011-10-31 13:13:00,7,3442.15,39,3,4,4,344,11,Loyal
15975,2011-09-16 13:33:00,1,371.01,84,3,1,2,312,6,Lost
15976,2011-06-27 13:00:00,6,1746.6399999999999,165,2,3,3,233,8,Cannot Lose
15977,2011-11-22 13:29:00,2,1054.73,17,4,2,3,423,9,Potential Loyal
15978,2011-09-23 15:21:00,3,3279.42,77,3,2,4,324,9,Potential Loyal
15979,2010-04-16 11:35:00,1,329.22,603,1,1,1,111,3,Lost
15980,2011-09-12 09:41:00,7,6593.68,89,3,4,4,344,11,Loyal
15981,2011-11-15 08:00:00,21,9362.77,25,4,4,4,444,12,Champion
15982,2010-04-13 15:47:00,1,324.51,605,1,1,1,111,3,Lost
15983,2011-11-17 17:34:00,8,3958.8199999999997,22,4,4,4,444,12,Champion
15984,2011-12-07 12:16:00,30,8759.32,3,4,4,4,444,12,Champion
15985,2011-08-08 16:31:00,7,2715.28,123,2,4,4,244,10,Cannot Lose
15986,2011-11-09 15:17:00,2,354.42,30,3,2,2,322,7,Potential Loyal
15987,2011-11-27 15:38:00,8,1682.13,12,4,4,3,443,11,Champion
15988,2011-11-20 13:23:00,3,770.09,19,4,2,2,422,8,Potential Loyal
15989,2010-11-29 12:03:00,2,372.51,376,2,2,2,222,6,Hibernating
15990,2011-10-26 15:58:00,7,2010.05,44,3,4,3,343,10,Loyal
15991,2010-06-23 15:50:00,1,150.55,534,1,1,1,111,3,Lost
15992,2011-12-06 11:00:00,3,896.6,4,4,2,3,423,9,Potential Loyal
15993,2011-12-01 10:45:00,7,2797.57,9,4,4,4,444,12,Champion
15994,2011-10-16 12:28:00,3,1202.18,55,3,2,3,323,8,Potential Loyal
15995,2010-10-21 13:57:00,1,696.19,414,1,1,2,112,4,Lost
15996,2011-09-12 15:14:00,7,1686.9,88,3,4,3,343,10,Loyal
15998,2011-11-03 12:45:00,16,8308.34,37,3,4,4,344,11,Loyal
15999,2009-12-04 12:31:00,1,20.4,736,1,1,1,111,3,Lost
16000,2011-12-07 12:17:00,3,12393.7,3,4,2,4,424,10,Potential Loyal
16001,2010-11-23 17:10:00,1,583.39,381,2,1,2,212,5,Hibernating
16002,2010-03-24 13:08:00,1,169.21,625,1,1,1,111,3,Lost
16003,2011-11-10 09:57:00,10,5613.83,30,3,4,4,344,11,Loyal
16004,2010-08-22 11:48:00,5,2146.39,475,1,3,3,133,7,Cannot Lose
16005,2011-11-27 13:47:00,10,2436.22,12,4,4,4,444,12,Champion
16006,2011-05-12 13:12:00,2,347.17,211,2,2,2,222,6,Hibernating
16007,2011-10-23 11:05:00,7,3075.14,48,3,4,4,344,11,Loyal
16008,2011-11-16 10:32:00,15,5384.13,24,4,4,4,444,12,Champion
16009,2011-11-17 16:51:00,4,992.71,22,4,3,3,433,10,Champion
16010,2011-04-08 10:14:00,11,1724.06,246,2,4,3,243,9,Cannot Lose
16011,2011-12-01 16:31:00,29,5880.46,8,4,4,4,444,12,Champion
16012,2011-11-04 13:25:00,5,2989.79,35,3,3,4,334,10,Loyal
16013,2011-12-06 10:36:00,84,57446.44,4,4,4,4,444,12,Champion
16014,2011-11-02 12:04:00,5,1130.27,38,3,3,3,333,9,Loyal
16015,2011-12-06 10:58:00,3,705.39,4,4,2,2,422,8,Potential Loyal
16016,2011-12-06 14:35:00,11,2533.94,3,4,4,4,444,12,Champion
16017,2011-10-23 12:56:00,5,1553.83,47,3,3,3,333,9,Loyal
16018,2011-10-31 14:13:00,4,698.13,39,3,3,2,332,8,Loyal
16019,2011-10-24 11:51:00,27,17465.85,47,3,4,4,344,11,Loyal
16020,2011-11-23 11:18:00,3,851.01,17,4,2,3,423,9,Potential Loyal
16021,2010-11-09 14:48:00,2,532.25,395,1,2,2,122,5,Lost
16022,2011-03-24 13:16:00,1,628.28,260,2,1,2,212,5,Hibernating
16023,2011-10-24 16:34:00,3,719.81,46,3,2,2,322,7,Potential Loyal
16024,2011-11-27 13:26:00,3,484.2,12,4,2,2,422,8,Potential Loyal
16025,2011-11-10 11:45:00,1,439.65999999999997,30,3,1,2,312,6,Lost
16026,2011-10-27 13:53:00,1,236.09,43,3,1,1,311,5,Lost
16027,2011-09-09 10:47:00,15,2048.36,92,3,4,3,343,10,Loyal
16028,2010-04-23 11:45:00,1,82.2,596,1,1,1,111,3,Lost
16029,2011-11-01 10:27:00,107,122209.14,39,3,4,4,344,11,Loyal
16030,2011-02-03 11:28:00,1,331.24,310,2,1,1,211,4,Hibernating
16031,2011-09-08 13:07:00,2,548.94,92,3,2,2,322,7,Potential Loyal
16032,2010-09-09 18:00:00,6,1970.45,456,1,3,3,133,7,Cannot Lose
16033,2011-12-04 12:44:00,27,10836.13,6,4,4,4,444,12,Champion
16034,2011-05-27 16:17:00,6,928.72,196,2,3,3,233,8,Cannot Lose
16035,2010-05-28 15:09:00,1,217.73,560,1,1,1,111,3,Lost
16036,2011-09-13 14:53:00,4,2556.84,87,3,3,4,334,10,Loyal
16037,2011-03-15 09:13:00,5,1509.34,270,2,3,3,233,8,Cannot Lose
16038,2011-12-02 12:40:00,3,471.78000000000003,8,4,2,2,422,8,Potential Loyal
16039,2010-10-12 10:44:00,2,456.4,424,1,2,2,122,5,Lost
16040,2011-10-05 13:47:00,7,2416.9,65,3,4,4,344,11,Loyal
16041,2011-11-09 12:25:00,3,3166.4,31,3,2,4,324,9,Potential Loyal
16042,2011-11-17 17:50:00,8,2265.12,22,4,4,4,444,12,Champion
16043,2011-11-02 12:50:00,8,1856.5900000000001,37,3,4,3,343,10,Loyal
16044,2010-09-30 18:12:00,1,340.84000000000003,435,1,1,2,112,4,Lost
16045,2011-08-12 12:41:00,8,3434.9300000000003,120,2,4,4,244,10,Cannot Lose
16046,2010-05-26 13:18:00,1,235.78,562,1,1,1,111,3,Lost
16048,2010-12-01 15:28:00,4,1075.23,373,2,3,3,233,8,Cannot Lose
16049,2011-10-30 13:19:00,6,1899.68,40,3,3,3,333,9,Loyal
16050,2011-06-19 11:44:00,3,300.7,174,2,3,1,231,6,At Risk
16051,2010-01-27 09:38:00,1,188.44,682,1,1,1,111,3,Lost
16052,2011-10-16 15:13:00,1,362.06,54,3,1,2,312,6,Lost
16053,2011-11-07 11:21:00,6,3634.84,33,3,3,4,334,10,Loyal
16054,2011-07-17 13:08:00,4,2111.88,145,2,3,3,233,8,Cannot Lose
16055,2011-05-03 09:26:00,1,134.8,221,2,1,1,211,4,Hibernating
16056,2011-10-25 15:19:00,1,664.85,45,3,1,2,312,6,Lost
16057,2011-11-23 15:23:00,10,3854.85,16,4,4,4,444,12,Champion
16058,2010-10-29 16:48:00,1,62.7,406,1,1,1,111,3,Lost
16059,2011-10-05 09:56:00,12,3217.77,66,3,4,4,344,11,Loyal
16060,2010-11-04 12:10:00,3,541.95,401,1,3,2,132,6,At Risk
16061,2010-10-04 15:29:00,1,89.65,431,1,1,1,111,3,Lost
16062,2011-11-30 12:15:00,8,2863.45,10,4,4,4,444,12,Champion
16063,2011-03-24 14:56:00,1,335.32,260,2,1,1,211,4,Hibernating
16064,2009-12-14 16:11:00,1,111.0,725,1,1,1,111,3,Lost
16065,2010-12-09 13:03:00,8,2382.62,365,2,4,4,244,10,Cannot Lose
16066,2011-11-23 11:54:00,5,1521.87,17,4,3,3,433,10,Champion
16067,2010-05-26 12:33:00,3,3395.29,563,1,3,4,134,8,Cannot Lose
16068,2010-04-25 11:52:00,1,122.93,594,1,1,1,111,3,Lost
16069,2010-10-18 10:32:00,1,457.7,418,1,1,2,112,4,Lost
16070,2011-11-17 15:50:00,2,852.15,22,4,2,3,423,9,Potential Loyal
16071,2011-10-26 11:14:00,4,1076.8,45,3,3,3,333,9,Loyal
16072,2011-02-24 14:32:00,4,4328.89,288,2,3,4,234,9,Cannot Lose
16073,2011-02-15 15:41:00,1,122.39999999999999,297,2,1,1,211,4,Hibernating
16074,2010-11-14 13:19:00,1,265.25,390,1,1,1,111,3,Lost
16075,2010-07-25 11:31:00,2,736.9300000000001,503,1,2,2,122,5,Lost
16076,2011-12-06 14:59:00,10,2234.73,3,4,4,4,444,12,Champion
16077,2010-03-24 10:42:00,1,2300.4,626,1,1,4,114,6,Lost
16078,2011-03-01 09:47:00,2,362.99,284,2,2,2,222,6,Hibernating
16079,2011-11-23 12:48:00,3,1352.0,17,4,3,3,433,10,Champion
16080,2011-09-19 10:42:00,4,602.5600000000001,82,3,3,2,332,8,Loyal
16081,2011-10-14 13:06:00,8,4460.18,56,3,4,4,344,11,Loyal
16082,2010-02-07 15:16:00,1,106.75,670,1,1,1,111,3,Lost
16083,2011-08-31 10:47:00,4,2351.42,101,2,3,4,234,9,Cannot Lose
16084,2011-02-13 16:05:00,1,436.18,299,2,1,2,212,5,Hibernating
16085,2011-11-16 13:24:00,12,2343.53,23,4,4,4,444,12,Champion
16086,2011-10-11 13:09:00,10,2864.9900000000002,59,3,4,4,344,11,Loyal
16087,2010-11-15 16:44:00,5,1739.92,389,1,3,3,133,7,Cannot Lose
16088,2010-05-13 10:16:00,2,1437.43,576,1,2,3,123,6,Lost
16089,2010-11-18 13:51:00,2,271.44,386,1,2,1,121,4,Lost
16090,2010-03-25 13:05:00,1,205.91,624,1,1,1,111,3,Lost
16091,2011-07-08 08:45:00,2,315.06,155,2,2,1,221,5,Hibernating
16092,2011-08-17 10:46:00,6,1587.94,115,2,3,3,233,8,Cannot Lose
16093,2011-08-25 11:09:00,1,17.0,107,2,1,1,211,4,Hibernating
16094,2011-11-28 12:45:00,11,3695.56,12,4,4,4,444,12,Champion
16095,2010-09-09 16:54:00,1,447.05,456,1,1,2,112,4,Lost
16096,2011-03-20 13:38:00,4,1584.97,264,2,3,3,233,8,Cannot Lose
16097,2011-04-13 13:47:00,1,185.04999999999998,240,2,1,1,211,4,Hibernating
16098,2011-09-13 09:59:00,14,4448.1,88,3,4,4,344,11,Loyal
16099,2011-10-20 13:13:00,7,1573.2,50,3,4,3,343,10,Loyal
16100,2010-09-03 11:39:00,1,582.64,463,1,1,2,112,4,Lost
16101,2011-09-30 10:18:00,4,3229.16,71,3,3,4,334,10,Loyal
16102,2011-10-28 13:19:00,3,1842.14,42,3,3,3,333,9,Loyal
16103,2011-12-02 14:16:00,22,6191.71,7,4,4,4,444,12,Champion
16104,2011-10-09 10:23:00,9,2778.61,62,3,4,4,344,11,Loyal
16105,2011-04-05 10:13:00,5,2386.19,249,2,3,4,234,9,Cannot Lose
16106,2011-10-05 10:37:00,1,108.38,66,3,1,1,311,5,Lost
16107,2011-11-22 09:40:00,7,3204.1600000000003,18,4,4,4,444,12,Champion
16108,2011-09-16 11:48:00,4,2235.92,85,3,3,4,334,10,Loyal
16109,2011-05-05 09:17:00,3,939.48,219,2,3,3,233,8,Cannot Lose
16110,2011-10-25 14:35:00,4,1819.27,45,3,3,3,333,9,Loyal
16111,2010-10-07 19:51:00,1,562.48,428,1,1,2,112,4,Lost
16112,2011-07-19 14:28:00,4,195.73999999999998,143,2,3,1,231,6,At Risk
16113,2011-06-09 16:16:00,1,161.38,183,2,1,1,211,4,Hibernating
16114,2011-06-22 10:13:00,1,135.75000000000003,171,2,1,1,211,4,Hibernating
16115,2011-11-30 11:32:00,12,2575.14,10,4,4,4,444,12,Champion
16116,2011-05-12 12:01:00,1,612.78,212,2,1,2,212,5,Hibernating
16117,2011-06-03 11:42:00,3,654.4,190,2,3,2,232,7,At Risk
16118,2010-02-25 09:40:00,1,4376.25,653,1,1,4,114,6,Lost
16119,2011-12-01 15:11:00,8,1720.81,8,4,4,3,443,11,Champion
16120,2011-10-11 14:22:00,6,3056.91,59,3,3,4,334,10,Loyal
16121,2011-10-13 12:59:00,5,1477.09,57,3,3,3,333,9,Loyal
16122,2011-09-27 15:34:00,6,1001.34,73,3,3,3,333,9,Loyal
16123,2011-10-19 09:18:00,1,307.78,52,3,1,1,311,5,Lost
16124,2011-01-26 14:45:00,4,1772.49,317,2,3,3,233,8,Cannot Lose
16125,2010-12-07 15:48:00,14,4587.65,367,2,4,4,244,10,Cannot Lose
16126,2011-11-10 16:03:00,15,14646.800000000001,29,3,4,4,344,11,Loyal
16127,2011-10-31 13:58:00,2,801.31,39,3,2,2,322,7,Potential Loyal
16128,2011-11-22 11:14:00,11,3801.05,18,4,4,4,444,12,Champion
16129,2010-10-28 14:29:00,3,1396.05,407,1,3,3,133,7,Cannot Lose
16130,2010-10-13 15:14:00,4,987.48,422,1,3,3,133,7,Cannot Lose
16131,2011-10-19 11:53:00,12,9957.42,52,3,4,4,344,11,Loyal
16132,2010-06-13 13:49:00,2,664.1999999999999,544,1,2,2,122,5,Lost
16133,2011-12-06 11:24:00,56,22992.260000000002,4,4,4,4,444,12,Champion
16134,2011-11-18 10:05:00,5,2145.34,22,4,3,3,433,10,Champion
16135,2011-03-22 12:30:00,2,819.45,263,2,2,2,222,6,Hibernating
16136,2011-10-11 09:10:00,4,946.8,60,3,3,3,333,9,Loyal
16137,2010-01-28 15:04:00,1,422.7,680,1,1,2,112,4,Lost
16138,2010-11-26 12:13:00,3,910.35,379,2,3,3,233,8,Cannot Lose
16139,2011-11-21 08:37:00,5,1111.15,19,4,3,3,433,10,Champion
16140,2011-10-05 12:15:00,3,1557.6000000000001,66,3,3,3,333,9,Loyal
16141,2011-09-12 13:11:00,2,955.94,88,3,2,3,323,8,Potential Loyal
16142,2011-04-04 10:16:00,1,535.34,250,2,1,2,212,5,Hibernating
16143,2011-12-06 14:13:00,12,4910.83,3,4,4,4,444,12,Champion
16144,2011-04-07 10:09:00,1,175.2,247,2,1,1,211,4,Hibernating
